2.07379785597208	0.0
1.9339234917050447	0.0
1.7763903718122749	0.0
2.050125715469872	0.0
1.9992136899684667	0.0
1.9410407837014403	0.0
1.7911384257880172	0.0
1.6594028137331862	0.0
1.8487872941562002	0.0
1.8897135681437007	0.0
1.331624246964715	0.0
2.96235721892655	0.0
1.2764073656431905	0.0
1.3913311485813367	0.0
1.3313376664490817	0.0
2.043795480894984	0.0
2.8428605838029553	0.0
1.3209276550621722	0.0
1.046344450280155	0.0
1.2024266228498548	0.0
2.907773981761751	0.0
3.0324549777636918	0.0
2.520555630518716	0.0
2.9759625007587815	0.0
2.4156046200909387	0.0
2.1108647507681852	0.0
2.9539647536295988	0.0
3.0066825651998825	0.0
2.151281675082103	0.0
1.1095248736211658	0.0
1.124296757296534	0.0
1.2146223957373508	0.0
1.304274099492389	0.0
1.2356966955917699	0.0
1.3294038751976671	0.0
2.0513702833363654	0.0
3.1723234176310284	0.0
1.2094042555673667	0.0
2.4657315255654995	0.0
1.2638906544693385	0.0
1.3145921308553596	0.0
1.0572407612835462	0.0
1.3121694031332822	0.0
1.2043897639772894	0.0
1.3058529041798466	0.0
1.332163849658457	0.0
1.4424406170150121	0.0
1.0461420948406839	0.0
4.133482757680582	0.0
3.7132192478800787	0.0
3.85943411173092	0.0
1.376902994571799	0.0
1.1980846152769857	0.0
1.589115741181402	0.0
1.4803988946223086	0.0
1.4924416737275266	0.0
0.8609718059410085	10.0
0.6274112413780785	11.0
1.6144242146122252	0.0
1.4759901979081491	0.0
1.184913931923964	0.0
1.5188737276735338	0.0
1.5632370900876396	0.0
4.804709683653849	0.0
1.8200403816849644	0.0
1.675657368185864	0.0
1.9487673989264835	0.0
1.8328390251247555	0.0
1.5556926393635961	0.0
2.568187082143223	0.0
3.2552937362991883	0.0
1.8526278517512196	0.0
1.8704494650314445	0.0
1.868036505450118	0.0
1.9160217190476516	0.0
2.128089476976055	0.0
1.6253297736204444	0.0
1.8754927107044979	0.0
6.595504012917573	0.0
2.71315454497971	0.0
2.854190657810926	0.0
3.4099717337874806	0.0
3.521867847081583	0.0
5.571062801869772	0.0
2.3577779664872027	0.0
2.207407717864726	0.0
3.4838885566633477	0.0
5.50854255177573	0.0
3.8326683148954404	0.0
4.211108620568448	0.0
2.2161967968395	0.0
3.306690639393355	0.0
5.222752277248787	0.0
5.968169115053581	0.0
4.799499569207365	0.0
5.941978227477682	0.0
5.3161577354785265	0.0
6.232171823884602	0.0
2.318305512900878	0.0
2.5380347941941523	0.0
2.0371399409907895	0.0
2.2181730553572434	0.0
2.2137862386989466	0.0
2.391717952846352	0.0
2.5264486280754226	0.0
2.3694256873004464	0.0
2.3489003528348973	0.0
2.3306247886428766	0.0
2.4177793249159834	0.0
3.9732392618945935	0.0
6.5590291910289125	0.0
2.7268587762749745	0.0
2.444337075451119	0.0
3.870604106149284	0.0
2.2154774767994185	0.0
2.825026588719868	0.0
2.4725735782018545	0.0
2.795272973060179	0.0
2.876790325385417	0.0
3.455159122552897	0.0
2.978419567721653	0.0
2.9613334631438364	0.0
3.2658422227096766	0.0
3.7353956614868364	0.0
3.9458004419445047	0.0
4.093671798603344	0.0
4.2089114795439855	0.0
4.202524606923873	0.0
9.016615594524144	0.0
9.764113686514866	0.0
7.373414074631017	0.0
8.074192570892928	0.0
8.474325108959817	0.0
9.749927189174674	0.0
5.194663190949393	0.0
6.99249543243792	0.0
11.428158311894288	0.0
6.112021603253441	0.0
